turista_id,latitud,longitud,timestamp,tipo_turista,lugar_frecuentado
770,-41.896178,-73.814677,2026-11-17 03:08:01,residente,Ancud
771,-42.607354,-74.095183,2026-09-15 05:36:00,excursionista,Cucao
772,-42.639432,-74.127813,2026-04-26 21:59:50,nacional,Cucao
773,-42.574144,-73.751226,2026-09-06 18:46:32,excursionista,Chonchi
774,-42.380585,-73.622504,2026-12-13 13:31:35,excursionista,Dalcahue
775,-41.85167,-73.795508,2026-12-16 09:41:27,nacional,Ancud
776,-42.637614,-74.099147,2026-02-24 08:14:15,nacional,Cucao
777,-43.133267,-73.616351,2026-12-19 05:01:42,residente,Quellón
778,-42.627286,-73.769083,2026-10-02 23:40:51,internacional,Chonchi
779,-42.380474,-73.663428,2026-07-27 15:09:37,residente,Dalcahue
780,-43.127783,-73.60479,2026-03-08 00:23:25,internacional,Quellón
781,-42.370898,-73.645379,2026-04-11 10:48:35,internacional,Dalcahue
782,-43.097011,-73.632078,2026-03-28 07:33:10,excursionista,Quellón
783,-41.870261,-73.835708,2026-11-03 01:32:06,excursionista,Ancud
784,-42.379596,-73.635812,2026-11-27 13:53:18,nacional,Dalcahue
785,-42.599504,-73.76375,2026-08-14 08:54:36,nacional,Chonchi
786,-42.607308,-73.785777,2026-12-03 21:39:54,residente,Chonchi
787,-42.626395,-74.102374,2026-11-28 18:05:30,internacional,Cucao
788,-41.85323,-73.821092,2026-08-10 03:13:33,residente,Ancud
789,-41.881265,-73.7942,2026-10-30 12:15:28,nacional,Ancud
790,-42.649838,-73.726287,2026-05-02 17:13:51,nacional,Chonchi
791,-42.494383,-73.758339,2026-10-28 09:56:11,internacional,Castro
792,-42.622703,-74.128889,2026-10-24 12:58:49,nacional,Cucao
793,-41.888885,-73.837103,2026-06-06 15:53:59,residente,Ancud
794,-42.627309,-73.768859,2026-03-19 10:40:31,excursionista,Chonchi
795,-42.459035,-73.781,2026-07-26 05:35:37,internacional,Castro
796,-42.493824,-73.784639,2026-04-07 15:11:58,internacional,Castro
797,-43.107054,-73.627471,2026-02-09 21:18:36,residente,Quellón
798,-42.633836,-74.113854,2026-11-16 22:46:51,nacional,Cucao
799,-42.359772,-73.657119,2026-07-22 01:26:22,excursionista,Dalcahue
800,-42.578515,-73.810475,2026-05-14 02:30:05,residente,Chonchi
801,-42.378592,-73.661606,2026-12-19 04:52:00,residente,Dalcahue
802,-42.478678,-73.733254,2026-02-20 22:55:35,internacional,Castro
803,-43.097067,-73.613672,2026-02-17 19:57:10,excursionista,Quellón
804,-43.121106,-73.620629,2026-12-07 09:59:00,excursionista,Quellón
805,-42.641887,-74.124986,2026-01-19 15:01:23,nacional,Cucao
806,-43.115285,-73.621451,2026-02-14 23:14:21,residente,Quellón
807,-42.640144,-73.756714,2026-07-04 05:41:39,internacional,Chonchi
808,-41.878273,-73.844202,2026-04-27 22:36:31,residente,Ancud
809,-43.100628,-73.603667,2026-08-30 20:53:45,internacional,Quellón
810,-42.619487,-73.77961,2026-10-07 03:23:12,nacional,Chonchi
811,-42.372165,-73.645197,2026-03-19 03:31:15,internacional,Dalcahue
812,-42.35488,-73.692999,2026-05-20 00:04:23,residente,Dalcahue
813,-42.366488,-73.631615,2026-12-20 13:08:19,internacional,Dalcahue
814,-43.103475,-73.623179,2026-01-02 01:31:12,nacional,Quellón
815,-43.110819,-73.61198,2026-08-11 23:29:29,residente,Quellón
816,-41.839965,-73.830076,2026-01-30 03:30:00,nacional,Ancud
817,-42.390853,-73.666461,2026-04-25 23:07:36,excursionista,Dalcahue
818,-42.592248,-73.761996,2026-12-06 11:34:46,nacional,Chonchi
819,-42.395872,-73.629979,2026-06-15 10:33:47,nacional,Dalcahue
820,-42.460118,-73.79244,2026-01-04 18:09:09,internacional,Castro
821,-43.127873,-73.629432,2026-12-14 09:36:06,residente,Quellón
822,-42.627958,-74.079038,2026-05-25 17:05:24,excursionista,Cucao
823,-41.855959,-73.808364,2026-06-27 07:14:56,excursionista,Ancud
824,-42.63117,-73.791285,2026-06-13 18:54:00,internacional,Chonchi
825,-42.463097,-73.740563,2026-11-24 21:54:39,internacional,Castro
826,-42.503389,-73.749886,2026-11-08 13:38:59,residente,Castro
827,-41.893638,-73.840441,2026-08-26 10:16:24,nacional,Ancud
828,-43.097054,-73.63647,2026-12-13 07:49:54,internacional,Quellón
829,-42.615867,-73.776426,2026-06-09 17:26:49,residente,Chonchi
830,-42.458393,-73.751824,2026-01-05 19:12:19,internacional,Castro
831,-43.102979,-73.63218,2026-09-25 06:52:37,nacional,Quellón
832,-42.630768,-73.783768,2026-05-15 06:37:07,residente,Chonchi
833,-41.857488,-73.839804,2026-08-27 00:46:21,nacional,Ancud
834,-42.489129,-73.770245,2026-11-26 15:48:51,residente,Castro
835,-42.618758,-73.777394,2026-07-10 22:29:28,excursionista,Chonchi
836,-41.876773,-73.807604,2026-07-16 20:55:25,internacional,Ancud
837,-42.635963,-74.122433,2026-04-02 06:21:31,nacional,Cucao
838,-42.645654,-73.764133,2026-02-04 04:24:16,residente,Chonchi
839,-42.643992,-73.725926,2026-10-17 10:07:50,nacional,Chonchi
840,-42.486595,-73.759227,2026-08-02 05:58:18,nacional,Castro
841,-42.470596,-73.806668,2026-09-05 14:17:09,excursionista,Castro
842,-42.648859,-74.118118,2026-06-27 04:09:57,excursionista,Cucao
843,-42.363492,-73.680309,2026-11-24 21:36:32,residente,Dalcahue
844,-42.401865,-73.660037,2026-07-03 17:55:31,excursionista,Dalcahue
845,-43.125991,-73.614205,2026-09-13 21:29:19,internacional,Quellón
846,-42.500997,-73.733551,2026-11-07 15:43:36,excursionista,Castro
847,-42.652346,-74.111957,2026-01-18 18:40:58,internacional,Cucao
848,-42.605435,-73.750116,2026-10-08 05:25:05,residente,Chonchi
849,-42.48292,-73.750117,2026-02-16 21:25:56,residente,Castro
850,-41.899954,-73.811931,2026-10-06 08:56:51,excursionista,Ancud
851,-42.482351,-73.767549,2026-09-03 22:13:44,nacional,Castro
852,-42.646758,-73.765847,2026-07-15 19:27:43,internacional,Chonchi
853,-42.594225,-73.771399,2026-08-03 20:26:35,residente,Chonchi
854,-42.645926,-74.105804,2026-12-24 17:51:18,internacional,Cucao
855,-43.14387,-73.63041,2026-02-19 20:36:17,nacional,Quellón
856,-42.637088,-73.79274,2026-05-05 23:48:04,residente,Chonchi
857,-42.583877,-73.777345,2026-10-24 01:50:48,internacional,Chonchi
858,-42.391813,-73.640927,2026-04-25 05:53:46,residente,Dalcahue
859,-41.8539,-73.80164,2026-12-11 06:11:25,excursionista,Ancud
860,-43.133125,-73.621223,2026-10-14 03:38:51,internacional,Quellón
861,-41.862564,-73.792712,2026-09-24 15:40:52,excursionista,Ancud
862,-43.099151,-73.59562,2026-03-11 01:20:04,excursionista,Quellón
863,-43.105646,-73.605475,2026-07-06 13:22:19,residente,Quellón
864,-43.118663,-73.651139,2026-04-22 01:02:30,residente,Quellón
865,-42.486631,-73.76258,2026-02-26 10:32:35,nacional,Castro
866,-43.104901,-73.61166,2026-11-02 01:41:26,internacional,Quellón
867,-42.382716,-73.660055,2026-01-25 02:11:16,excursionista,Dalcahue
868,-41.869596,-73.824912,2026-11-13 03:16:27,residente,Ancud
869,-42.502733,-73.78,2026-08-07 05:08:51,internacional,Castro
870,-43.12896,-73.63086,2026-07-18 10:08:27,excursionista,Quellón
871,-43.139248,-73.651933,2026-05-31 12:16:16,residente,Quellón
872,-43.126951,-73.595531,2026-01-06 00:50:41,excursionista,Quellón
873,-41.89249,-73.841853,2026-12-04 22:05:18,residente,Ancud
874,-41.845825,-73.835141,2026-09-09 12:22:16,excursionista,Ancud
875,-42.648037,-74.115168,2026-10-29 10:12:43,internacional,Cucao
876,-42.427511,-73.634504,2026-01-29 22:06:04,internacional,Dalcahue
877,-41.87055,-73.829335,2026-01-16 18:44:18,residente,Ancud
878,-42.387508,-73.654108,2026-08-15 19:08:40,excursionista,Dalcahue
879,-42.496326,-73.73724,2026-03-02 02:53:37,nacional,Castro
880,-41.847835,-73.83082,2026-10-28 11:02:33,excursionista,Ancud
881,-42.617954,-73.794241,2026-01-29 07:17:53,excursionista,Chonchi
882,-42.622447,-74.096829,2026-01-27 11:27:02,internacional,Cucao
883,-42.641229,-73.777092,2026-05-16 16:40:17,internacional,Chonchi
884,-41.878062,-73.834107,2026-04-25 00:18:40,internacional,Ancud
885,-42.684227,-74.119668,2026-11-16 21:19:56,nacional,Cucao
886,-42.492134,-73.779071,2026-12-18 06:31:04,internacional,Castro
887,-42.489112,-73.776436,2026-12-22 17:06:32,nacional,Castro
888,-42.624796,-73.743343,2026-01-10 14:16:26,excursionista,Chonchi
889,-42.618231,-74.126583,2026-01-18 00:43:37,excursionista,Cucao
890,-43.110559,-73.596375,2026-02-07 06:22:43,internacional,Quellón
891,-42.649329,-74.113336,2026-03-23 20:37:32,internacional,Cucao
892,-43.125694,-73.612734,2026-07-28 20:13:57,residente,Quellón
893,-43.115364,-73.622961,2026-09-24 10:23:21,internacional,Quellón
894,-42.498233,-73.757905,2026-02-03 23:45:14,nacional,Castro
895,-42.476605,-73.749666,2026-01-28 08:34:04,internacional,Castro
896,-42.395088,-73.639989,2026-06-07 01:43:43,residente,Dalcahue
897,-42.351827,-73.647948,2026-07-27 17:01:03,nacional,Dalcahue
898,-43.119408,-73.622993,2026-10-17 16:46:03,nacional,Quellón
899,-43.108396,-73.630411,2026-07-15 06:46:48,nacional,Quellón
900,-42.375098,-73.665636,2026-02-03 14:17:13,excursionista,Dalcahue
901,-42.648186,-73.74952,2026-01-12 23:15:19,residente,Chonchi
902,-41.879233,-73.822335,2026-06-01 20:18:53,excursionista,Ancud
903,-43.101483,-73.595306,2026-12-22 00:40:18,excursionista,Quellón
904,-42.504225,-73.76956,2026-02-17 20:38:05,nacional,Castro
905,-42.49877,-73.769949,2026-08-01 15:18:25,nacional,Castro
906,-42.371247,-73.622122,2026-10-09 22:13:35,excursionista,Dalcahue
907,-41.891829,-73.806769,2026-07-19 01:20:14,internacional,Ancud
908,-41.859653,-73.79748,2026-04-09 03:43:26,internacional,Ancud
909,-42.469107,-73.732679,2026-11-27 23:33:22,nacional,Castro
910,-42.646666,-74.102621,2026-04-23 21:04:45,nacional,Cucao
911,-42.35499,-73.634051,2026-07-09 04:56:37,excursionista,Dalcahue
912,-42.360398,-73.631848,2026-02-08 20:29:15,excursionista,Dalcahue
913,-42.613913,-74.103087,2026-07-08 16:33:17,residente,Cucao
914,-42.390047,-73.661065,2026-08-15 20:51:30,internacional,Dalcahue
915,-42.654444,-74.121431,2026-06-16 08:06:51,internacional,Cucao
916,-42.494821,-73.732868,2026-10-04 14:10:37,residente,Castro
917,-42.373414,-73.658959,2026-10-12 15:48:05,excursionista,Dalcahue
918,-42.640108,-73.768275,2026-04-29 15:12:12,residente,Chonchi
919,-42.604504,-74.091722,2026-02-01 20:03:00,excursionista,Cucao
920,-41.860466,-73.827813,2026-10-12 21:07:52,nacional,Ancud
921,-43.115094,-73.615007,2026-07-16 23:14:40,nacional,Quellón
922,-42.651713,-74.122763,2026-03-24 15:04:23,nacional,Cucao
923,-42.627142,-74.07005,2026-07-29 14:09:19,residente,Cucao
924,-43.115492,-73.633564,2026-03-28 17:22:07,excursionista,Quellón
925,-41.890686,-73.815568,2026-06-04 02:18:20,excursionista,Ancud
926,-42.61133,-74.107216,2026-11-10 05:29:53,internacional,Cucao
927,-42.617862,-74.099916,2026-08-08 22:49:55,internacional,Cucao
928,-43.123006,-73.658922,2026-01-16 16:44:24,internacional,Quellón
929,-42.621986,-73.758188,2026-04-01 21:12:43,nacional,Chonchi
930,-43.107658,-73.578744,2026-05-21 07:06:24,residente,Quellón
931,-42.591258,-73.79054,2026-01-16 11:56:19,excursionista,Chonchi
932,-42.488863,-73.782934,2026-11-19 04:52:19,excursionista,Castro
933,-43.120086,-73.59411,2026-03-09 12:23:51,residente,Quellón
934,-43.135513,-73.600036,2026-12-15 20:04:43,nacional,Quellón
935,-42.625081,-74.059804,2026-03-28 13:34:17,residente,Cucao
936,-42.371811,-73.665904,2026-11-04 20:06:10,residente,Dalcahue
937,-42.587416,-74.106558,2026-06-20 20:09:11,internacional,Cucao
938,-41.846822,-73.808262,2026-03-24 03:28:56,internacional,Ancud
939,-41.856267,-73.79989,2026-11-14 06:34:23,nacional,Ancud
940,-43.114152,-73.583984,2026-10-07 17:16:09,nacional,Quellón
941,-42.632906,-73.790528,2026-08-18 10:34:13,internacional,Chonchi
942,-43.116282,-73.619921,2026-01-17 18:08:03,internacional,Quellón
943,-42.632699,-74.113409,2026-07-19 02:10:38,nacional,Cucao
944,-42.618046,-74.099443,2026-12-25 05:49:40,internacional,Cucao
945,-42.601088,-74.114415,2026-08-07 21:10:35,nacional,Cucao
946,-43.122808,-73.649686,2026-02-03 07:14:02,internacional,Quellón
947,-42.63954,-73.784811,2026-07-07 01:28:29,internacional,Chonchi
948,-41.857899,-73.841651,2026-11-05 14:21:30,internacional,Ancud
949,-42.632187,-74.119997,2026-10-09 05:54:36,excursionista,Cucao
950,-42.629186,-73.776075,2026-05-27 21:11:07,residente,Chonchi
951,-41.860305,-73.812669,2026-11-30 19:58:30,residente,Ancud
952,-41.878567,-73.827224,2026-12-17 03:35:51,nacional,Ancud
953,-42.633599,-74.108288,2026-07-07 06:48:40,internacional,Cucao
954,-42.625455,-74.108316,2026-12-31 04:19:19,residente,Cucao
955,-42.656832,-74.09056,2026-09-28 22:30:08,residente,Cucao
956,-41.850577,-73.828092,2026-10-26 12:32:21,residente,Ancud
957,-42.40369,-73.666513,2026-10-23 18:03:36,nacional,Dalcahue
958,-42.609936,-73.756919,2026-04-01 07:10:37,nacional,Chonchi
959,-42.396984,-73.663858,2026-04-11 02:54:59,internacional,Dalcahue
960,-42.490666,-73.792732,2026-08-13 11:13:50,nacional,Castro
961,-42.598383,-74.106914,2026-09-25 02:27:02,excursionista,Cucao
962,-42.630368,-73.764253,2026-09-11 01:07:40,excursionista,Chonchi
963,-42.367022,-73.665731,2026-05-23 00:02:59,excursionista,Dalcahue
964,-43.127913,-73.609303,2026-08-03 09:59:27,residente,Quellón
965,-41.8854,-73.803625,2026-04-09 13:22:44,excursionista,Ancud
966,-42.640326,-74.084758,2026-10-13 17:59:21,internacional,Cucao
967,-43.108668,-73.607751,2026-11-01 03:06:26,internacional,Quellón
968,-42.478567,-73.744242,2026-05-12 10:28:09,nacional,Castro
969,-41.889322,-73.80388,2026-11-09 09:15:57,nacional,Ancud
970,-41.89369,-73.815984,2026-02-04 05:31:50,nacional,Ancud
971,-42.377303,-73.643563,2026-01-15 15:54:18,residente,Dalcahue
972,-42.640076,-73.786536,2026-10-04 08:38:49,nacional,Chonchi
973,-41.882009,-73.835234,2026-03-20 08:02:51,excursionista,Ancud
974,-41.84589,-73.815196,2026-07-20 07:43:53,internacional,Ancud
975,-42.622236,-74.103833,2026-04-03 22:02:00,nacional,Cucao
976,-41.857336,-73.812793,2026-06-05 02:59:30,excursionista,Ancud
977,-43.137104,-73.601964,2026-07-21 01:42:42,nacional,Quellón
978,-43.129799,-73.655272,2026-08-02 10:34:29,excursionista,Quellón
979,-43.098997,-73.651653,2026-05-16 04:28:58,excursionista,Quellón
980,-42.37174,-73.60508,2026-06-26 14:39:40,residente,Dalcahue
981,-42.613439,-74.107774,2026-07-16 14:28:51,nacional,Cucao
982,-42.6111,-74.101498,2026-02-15 10:36:10,excursionista,Cucao
983,-42.615502,-74.129815,2026-09-27 14:20:13,residente,Cucao
984,-42.65206,-73.784129,2026-10-22 04:09:45,excursionista,Chonchi
985,-42.639576,-73.807053,2026-12-01 18:38:21,nacional,Chonchi
986,-42.618586,-73.767708,2026-09-04 02:09:21,internacional,Chonchi
987,-43.127955,-73.647394,2026-06-10 04:05:19,excursionista,Quellón
988,-42.651865,-74.114312,2026-04-13 06:35:49,internacional,Cucao
989,-42.356132,-73.635938,2026-11-15 20:58:14,excursionista,Dalcahue
990,-42.493231,-73.765793,2026-05-02 21:30:22,excursionista,Castro
991,-41.858477,-73.829083,2026-10-17 18:40:49,internacional,Ancud
992,-42.624665,-73.785328,2026-04-05 00:07:48,excursionista,Chonchi
993,-41.865249,-73.786425,2026-11-21 19:12:16,excursionista,Ancud
994,-41.868055,-73.829247,2026-01-31 11:33:25,residente,Ancud
995,-42.589124,-74.106623,2026-01-17 09:55:15,residente,Cucao
996,-42.393819,-73.665212,2026-12-09 03:23:46,excursionista,Dalcahue
997,-42.611073,-73.744281,2026-07-18 12:06:38,excursionista,Chonchi
998,-42.619483,-73.748961,2026-01-22 00:41:51,residente,Chonchi
999,-42.619297,-73.773914,2026-05-15 20:58:03,residente,Chonchi
1000,-43.114976,-73.636235,2026-02-16 17:54:45,residente,Quellón
